Time,Temp,DTA,m
2514.2,447.73,-17.45,2.53
2514.3,447.74,-17.45,2.53
2514.4,447.79,-17.45,2.53
2514.5,447.84,-17.45,2.53
2514.6,447.84,-17.45,2.53
2514.7,447.83,-17.46,2.53
2514.8,447.84,-17.46,2.53
2514.9,447.83,-17.46,2.53
2515,447.83,-17.46,2.53
2515.1,447.87,-17.46,2.53
2515.2,447.88,-17.47,2.53
2515.3,447.82,-17.47,2.53
2515.4,447.81,-17.47,2.53
2515.5,447.86,-17.47,2.53
2515.6,447.91,-17.47,2.53
2515.7,447.97,-17.48,2.53
2515.8,448,-17.48,2.53
2515.9,448.01,-17.48,2.53
2516,448.04,-17.48,2.52
2516.1,448.06,-17.48,2.52
2516.2,448.07,-17.48,2.52
2516.3,448.08,-17.49,2.52
2516.4,448.08,-17.49,2.52
2516.5,448.08,-17.49,2.52
2516.6,448.1,-17.49,2.52
2516.7,448.15,-17.49,2.52
2516.8,448.2,-17.49,2.52
2516.9,448.22,-17.5,2.52
2517,448.22,-17.5,2.52
2517.1,448.23,-17.5,2.52
2517.2,448.19,-17.5,2.52
2517.3,448.15,-17.5,2.52
2517.4,448.15,-17.5,2.52
2517.5,448.16,-17.5,2.52
2517.6,448.2,-17.51,2.52
2517.7,448.23,-17.51,2.52
2517.8,448.24,-17.51,2.52
2517.9,448.22,-17.51,2.52
2518,448.18,-17.51,2.52
2518.1,448.16,-17.51,2.52
2518.2,448.16,-17.51,2.52
2518.3,448.2,-17.52,2.52
2518.4,448.25,-17.52,2.52
2518.5,448.29,-17.52,2.52
2518.6,448.34,-17.52,2.52
2518.7,448.36,-17.52,2.52
2518.8,448.38,-17.52,2.52
2518.9,448.43,-17.52,2.52
2519,448.46,-17.52,2.52
2519.1,448.47,-17.53,2.52
2519.2,448.47,-17.53,2.52
2519.3,448.48,-17.53,2.51
2519.4,448.54,-17.53,2.51
2519.5,448.62,-17.53,2.51
2519.6,448.66,-17.53,2.51
2519.7,448.68,-17.53,2.51
2519.8,448.74,-17.53,2.51
2519.9,448.8,-17.53,2.51
2520,448.81,-17.54,2.51
2520.1,448.8,-17.54,2.51
2520.2,448.79,-17.54,2.51
2520.3,448.79,-17.54,2.51
2520.4,448.83,-17.54,2.51
2520.5,448.84,-17.54,2.51
2520.6,448.81,-17.54,2.51
2520.7,448.74,-17.54,2.51
2520.8,448.7,-17.54,2.51
2520.9,448.73,-17.54,2.51
2521,448.79,-17.55,2.51
2521.1,448.83,-17.55,2.51
2521.2,448.84,-17.55,2.51
2521.3,448.86,-17.55,2.51
2521.4,448.87,-17.55,2.51
2521.5,448.87,-17.55,2.51
2521.6,448.9,-17.55,2.51
2521.7,448.88,-17.55,2.51
2521.8,448.83,-17.55,2.51
2521.9,448.81,-17.55,2.51
2522,448.83,-17.56,2.51
2522.1,448.9,-17.56,2.51
2522.2,448.98,-17.56,2.51
2522.3,449.02,-17.56,2.51
2522.4,449.04,-17.56,2.51
2522.5,449.1,-17.56,2.51
2522.6,449.14,-17.56,2.51
2522.7,449.15,-17.56,2.51
2522.8,449.15,-17.56,2.5
2522.9,449.15,-17.56,2.5
2523,449.16,-17.56,2.5
2523.1,449.18,-17.56,2.5
2523.2,449.19,-17.57,2.5
2523.3,449.19,-17.57,2.5
2523.4,449.15,-17.57,2.5
2523.5,449.11,-17.57,2.5
2523.6,449.13,-17.57,2.5
2523.7,449.17,-17.57,2.5
2523.8,449.22,-17.57,2.5
2523.9,449.26,-17.57,2.5
2524,449.28,-17.57,2.5
2524.1,449.31,-17.57,2.5
2524.2,449.36,-17.57,2.5
2524.3,449.4,-17.57,2.5
2524.4,449.44,-17.58,2.5
2524.5,449.47,-17.58,2.5
2524.6,449.46,-17.58,2.5
2524.7,449.47,-17.58,2.5
2524.8,449.53,-17.58,2.5
2524.9,449.61,-17.58,2.5
2525,449.64,-17.58,2.5
2525.1,449.63,-17.58,2.5
2525.2,449.65,-17.58,2.5
2525.3,449.69,-17.58,2.5
2525.4,449.7,-17.58,2.5
2525.5,449.7,-17.58,2.5
2525.6,449.69,-17.58,2.5
2525.7,449.69,-17.58,2.5
2525.8,449.68,-17.59,2.5
2525.9,449.69,-17.59,2.5
2526,449.7,-17.59,2.5
2526.1,449.63,-17.59,2.5
2526.2,449.55,-17.59,2.5
2526.3,449.52,-17.59,2.5
2526.4,449.49,-17.59,2.5
2526.5,449.5,-17.59,2.49
2526.6,449.57,-17.59,2.49
2526.7,449.6,-17.59,2.49
2526.8,449.59,-17.59,2.49
2526.9,449.61,-17.59,2.49
2527,449.67,-17.59,2.49
2527.1,449.8,-17.59,2.49
2527.2,449.98,-17.59,2.49
2527.3,450.09,-17.59,2.49
2527.4,450.02,-17.6,2.49
2527.5,449.94,-17.6,2.49
2527.6,449.96,-17.6,2.49
2527.7,449.99,-17.6,2.49
2527.8,450.02,-17.6,2.49
2527.9,450.04,-17.6,2.49
2528,450.08,-17.6,2.49
2528.1,450.12,-17.6,2.49
2528.2,450.13,-17.6,2.49
2528.3,450.12,-17.6,2.49
2528.4,450.1,-17.6,2.49
2528.5,450.1,-17.6,2.49
2528.6,450.11,-17.6,2.49
2528.7,450.11,-17.6,2.49
2528.8,450.09,-17.6,2.49
2528.9,450.09,-17.6,2.49
2529,450.14,-17.6,2.49
2529.1,450.17,-17.6,2.49
2529.2,450.19,-17.6,2.49
2529.3,450.24,-17.61,2.49
2529.4,450.28,-17.61,2.49
2529.5,450.32,-17.61,2.49
2529.6,450.35,-17.61,2.49
2529.7,450.37,-17.61,2.49
2529.8,450.38,-17.61,2.49
2529.9,450.38,-17.61,2.49
2530,450.39,-17.61,2.49
2530.1,450.4,-17.61,2.49
2530.2,450.41,-17.61,2.49
2530.3,450.44,-17.61,2.48
2530.4,450.49,-17.61,2.48
2530.5,450.52,-17.61,2.48
2530.6,450.53,-17.61,2.48
2530.7,450.52,-17.61,2.48
2530.8,450.47,-17.61,2.48
2530.9,450.42,-17.61,2.48
2531,450.39,-17.61,2.48
2531.1,450.41,-17.61,2.48
2531.2,450.44,-17.61,2.48
2531.3,450.48,-17.61,2.48
2531.4,450.5,-17.61,2.48
2531.5,450.46,-17.62,2.48
2531.6,450.43,-17.62,2.48
2531.7,450.45,-17.62,2.48
2531.8,450.48,-17.62,2.48
2531.9,450.51,-17.62,2.48
2532,450.57,-17.62,2.48
2532.1,450.6,-17.62,2.48
2532.2,450.62,-17.62,2.48
2532.3,450.65,-17.62,2.48
2532.4,450.71,-17.62,2.48
2532.5,450.74,-17.62,2.48
2532.6,450.77,-17.62,2.48
2532.7,450.78,-17.62,2.48
2532.8,450.77,-17.62,2.48
2532.9,450.82,-17.62,2.48
2533,450.89,-17.62,2.48
2533.1,450.94,-17.62,2.48
2533.2,450.97,-17.62,2.48
2533.3,451,-17.62,2.48
2533.4,451.05,-17.62,2.48
2533.5,451.07,-17.63,2.48
2533.6,451.07,-17.63,2.48
2533.7,451.05,-17.63,2.48
2533.8,451.04,-17.63,2.48
2533.9,451.05,-17.63,2.47
2534,451.04,-17.63,2.47
2534.1,451.04,-17.63,2.47
2534.2,451,-17.63,2.47
2534.3,450.98,-17.63,2.47
2534.4,451,-17.63,2.47
2534.5,451.04,-17.63,2.47
2534.6,451.07,-17.63,2.47
2534.7,451.08,-17.63,2.47
2534.8,451.09,-17.63,2.47
2534.9,451.11,-17.63,2.47
2535,451.16,-17.63,2.47
2535.1,451.18,-17.64,2.47
2535.2,451.18,-17.64,2.47
2535.3,451.15,-17.64,2.47
2535.4,451.1,-17.64,2.47
2535.5,451.09,-17.64,2.47
2535.6,451.1,-17.64,2.47
2535.7,451.16,-17.64,2.47
2535.8,451.23,-17.64,2.47
2535.9,451.23,-17.64,2.47
2536,451.32,-17.64,2.47
2536.1,451.37,-17.64,2.47
2536.2,451.4,-17.64,2.47
2536.3,451.41,-17.64,2.47
2536.4,451.41,-17.64,2.47
2536.5,451.41,-17.64,2.47
2536.6,451.42,-17.65,2.47
2536.7,451.44,-17.65,2.47
2536.8,451.45,-17.65,2.47
2536.9,451.39,-17.65,2.47
2537,451.33,-17.65,2.47
2537.1,451.32,-17.65,2.47
2537.2,451.36,-17.65,2.47
2537.3,451.43,-17.65,2.47
2537.4,451.47,-17.65,2.47
2537.5,451.49,-17.65,2.47
2537.6,451.5,-17.65,2.46
2537.7,451.54,-17.66,2.46
2537.8,451.61,-17.66,2.46
2537.9,451.69,-17.66,2.46
2538,451.75,-17.66,2.46
2538.1,451.75,-17.66,2.46
2538.2,451.75,-17.66,2.46
2538.3,451.77,-17.66,2.46
2538.4,451.83,-17.66,2.46
2538.5,451.88,-17.66,2.46
2538.6,451.89,-17.66,2.46
2538.7,451.9,-17.67,2.46
2538.8,451.93,-17.67,2.46
2538.9,451.95,-17.67,2.46
2539,451.95,-17.67,2.46
2539.1,451.94,-17.67,2.46
2539.2,451.91,-17.67,2.46
2539.3,451.93,-17.67,2.46
2539.4,451.95,-17.67,2.46
2539.5,451.92,-17.67,2.46
2539.6,451.88,-17.68,2.46
2539.7,451.82,-17.68,2.46
2539.8,451.78,-17.68,2.46
2539.9,451.75,-17.68,2.46
2540,451.76,-17.68,2.46
2540.1,451.81,-17.68,2.46
2540.2,451.85,-17.68,2.46
2540.3,451.9,-17.68,2.46
2540.4,451.93,-17.69,2.46
2540.5,451.96,-17.69,2.46
2540.6,452.01,-17.69,2.46
2540.7,452.06,-17.69,2.46
2540.8,452.06,-17.69,2.46
2540.9,452.07,-17.69,2.46
2541,452.11,-17.69,2.46
2541.1,452.18,-17.7,2.46
2541.2,452.24,-17.7,2.46
2541.3,452.24,-17.7,2.46
2541.4,452.27,-17.7,2.45
2541.5,452.33,-17.7,2.45
2541.6,452.37,-17.7,2.45
2541.7,452.36,-17.7,2.45
2541.8,452.36,-17.7,2.45
2541.9,452.34,-17.71,2.45
2542,452.31,-17.71,2.45
2542.1,452.33,-17.71,2.45
2542.2,452.33,-17.71,2.45
2542.3,452.27,-17.71,2.45
2542.4,452.22,-17.71,2.45
2542.5,452.27,-17.72,2.45
2542.6,452.35,-17.72,2.45
2542.7,452.5,-17.72,2.45
2542.8,452.67,-17.72,2.45
2542.9,452.68,-17.72,2.45
2543,452.61,-17.72,2.45
2543.1,452.57,-17.72,2.45
2543.2,452.58,-17.73,2.45
2543.3,452.59,-17.73,2.45
2543.4,452.6,-17.73,2.45
2543.5,452.59,-17.73,2.45
2543.6,452.61,-17.73,2.45
2543.7,452.65,-17.73,2.45
2543.8,452.69,-17.73,2.45
2543.9,452.72,-17.74,2.45
2544,452.74,-17.74,2.45
2544.1,452.72,-17.74,2.45
2544.2,452.71,-17.74,2.45
2544.3,452.7,-17.74,2.45
2544.4,452.65,-17.74,2.45
2544.5,452.64,-17.75,2.45
2544.6,452.65,-17.75,2.45
2544.7,452.65,-17.75,2.45
2544.8,452.66,-17.75,2.45
2544.9,452.68,-17.75,2.45
2545,452.68,-17.75,2.45
2545.1,452.64,-17.75,2.45
2545.2,452.65,-17.76,2.45
2545.3,452.7,-17.76,2.44
2545.4,452.75,-17.76,2.44
2545.5,452.8,-17.76,2.44
2545.6,452.84,-17.76,2.44
2545.7,452.85,-17.76,2.44
2545.8,452.86,-17.77,2.44
2545.9,452.9,-17.77,2.44
2546,452.95,-17.77,2.44
2546.1,452.97,-17.77,2.44
2546.2,452.98,-17.77,2.44
2546.3,452.98,-17.77,2.44
2546.4,453,-17.77,2.44
2546.5,453.04,-17.78,2.44
2546.6,453.09,-17.78,2.44
2546.7,453.13,-17.78,2.44
2546.8,453.17,-17.78,2.44
2546.9,453.23,-17.78,2.44
2547,453.27,-17.78,2.44
2547.1,453.29,-17.79,2.44
2547.2,453.26,-17.79,2.44
2547.3,453.24,-17.79,2.44
2547.4,453.27,-17.79,2.44
2547.5,453.3,-17.79,2.44
2547.6,453.28,-17.79,2.44
2547.7,453.22,-17.79,2.44
2547.8,453.16,-17.8,2.44
2547.9,453.18,-17.8,2.44
2548,453.22,-17.8,2.44
2548.1,453.26,-17.8,2.44
2548.2,453.3,-17.8,2.44
2548.3,453.31,-17.8,2.44
2548.4,453.33,-17.8,2.44
2548.5,453.36,-17.81,2.44
2548.6,453.39,-17.81,2.44
2548.7,453.43,-17.81,2.43
2548.8,453.42,-17.81,2.43
2548.9,453.42,-17.81,2.43
2549,453.3,-17.81,2.43
2549.1,453.31,-17.81,2.43
2549.2,453.35,-17.82,2.43
2549.3,453.4,-17.82,2.43
2549.4,453.44,-17.82,2.43
2549.5,453.48,-17.82,2.43
2549.6,453.51,-17.82,2.43
2549.7,453.56,-17.82,2.43
2549.8,453.58,-17.83,2.43
2549.9,453.59,-17.83,2.43
2550,453.6,-17.83,2.43
2550.1,453.6,-17.83,2.43
2550.2,453.62,-17.83,2.43
2550.3,453.64,-17.83,2.43
2550.4,453.6,-17.83,2.43
2550.5,453.57,-17.84,2.43
2550.6,453.58,-17.84,2.43
2550.7,453.62,-17.84,2.43
2550.8,453.65,-17.84,2.43
2550.9,453.67,-17.84,2.43
2551,453.71,-17.84,2.43
2551.1,453.74,-17.85,2.43
2551.2,453.78,-17.85,2.43
2551.3,453.82,-17.85,2.43
2551.4,453.87,-17.85,2.43
2551.5,453.91,-17.85,2.43
2551.6,453.92,-17.85,2.43
2551.7,453.92,-17.86,2.43
2551.8,453.95,-17.86,2.43
2551.9,454,-17.86,2.43
2552,454.08,-17.86,2.43
2552.1,454.12,-17.86,2.43
2552.2,454.13,-17.86,2.43
2552.3,454.17,-17.86,2.43
2552.4,454.18,-17.87,2.43
2552.5,454.15,-17.87,2.43
2552.6,454.11,-17.87,2.42
2552.7,454.1,-17.87,2.42
2552.8,454.12,-17.87,2.42
2552.9,454.13,-17.88,2.42
2553,454.12,-17.88,2.42
2553.1,454.08,-17.88,2.42
2553.2,454.01,-17.88,2.42
2553.3,453.98,-17.88,2.42
2553.4,453.98,-17.88,2.42
2553.5,453.99,-17.88,2.42
2553.6,454.03,-17.89,2.42
2553.7,454.05,-17.89,2.42
2553.8,454.09,-17.89,2.42
2553.9,454.12,-17.89,2.42
2554,454.15,-17.89,2.42
2554.1,454.2,-17.89,2.42
2554.2,454.24,-17.9,2.42
2554.3,454.27,-17.9,2.42
2554.4,454.28,-17.9,2.42
2554.5,454.3,-17.9,2.42
2554.6,454.36,-17.9,2.42
2554.7,454.42,-17.9,2.42
2554.8,454.46,-17.9,2.42
2554.9,454.46,-17.91,2.42
2555,454.49,-17.91,2.42
2555.1,454.55,-17.91,2.42
2555.2,454.56,-17.91,2.42
2555.3,454.53,-17.91,2.42
2555.4,454.5,-17.91,2.42
2555.5,454.5,-17.91,2.42
2555.6,454.52,-17.92,2.42
2555.7,454.54,-17.92,2.42
2555.8,454.52,-17.92,2.42
2555.9,454.5,-17.92,2.42
2556,454.52,-17.92,2.42
2556.1,454.56,-17.92,2.42
2556.2,454.6,-17.92,2.42
2556.3,454.65,-17.92,2.42
2556.4,454.7,-17.93,2.42
2556.5,454.71,-17.93,2.42
2556.6,454.74,-17.93,2.42
2556.7,454.77,-17.93,2.41
2556.8,454.8,-17.93,2.41
2556.9,454.8,-17.93,2.41
2557,454.8,-17.93,2.41
2557.1,454.83,-17.93,2.41
2557.2,454.86,-17.94,2.41
2557.3,454.9,-17.94,2.41
2557.4,454.94,-17.94,2.41
2557.5,454.93,-17.94,2.41
2557.6,454.91,-17.94,2.41
2557.7,454.95,-17.94,2.41
2557.8,454.95,-17.94,2.41
2557.9,454.87,-17.94,2.41
2558,454.8,-17.95,2.41
2558.1,454.77,-17.95,2.41
2558.2,454.84,-17.95,2.41
2558.3,455.03,-17.95,2.41
2558.4,455.14,-17.95,2.41
2558.5,455.06,-17.95,2.41
2558.6,454.91,-17.95,2.41
2558.7,454.84,-17.95,2.41
2558.8,454.87,-17.95,2.41
2558.9,454.93,-17.96,2.41
2559,454.99,-17.96,2.41
2559.1,455.02,-17.96,2.41
2559.2,455.04,-17.96,2.41
2559.3,455.08,-17.96,2.41
2559.4,455.12,-17.96,2.41
2559.5,455.15,-17.96,2.41
2559.6,455.18,-17.96,2.41
2559.7,455.21,-17.97,2.41
2559.8,455.22,-17.97,2.41
2559.9,455.22,-17.97,2.41
2560,455.26,-17.97,2.41
2560.1,455.31,-17.97,2.41
2560.2,455.33,-17.97,2.41
2560.3,455.35,-17.97,2.41
2560.4,455.42,-17.97,2.41
2560.5,455.49,-17.97,2.41
2560.6,455.52,-17.97,2.4
2560.7,455.52,-17.98,2.4
2560.8,455.5,-17.98,2.4
2560.9,455.49,-17.98,2.4
2561,455.51,-17.98,2.4
2561.1,455.54,-17.98,2.4
2561.2,455.53,-17.98,2.4
2561.3,455.47,-17.98,2.4
2561.4,455.44,-17.98,2.4
2561.5,455.46,-17.98,2.4
2561.6,455.49,-17.99,2.4
2561.7,455.5,-17.99,2.4
2561.8,455.52,-17.99,2.4
2561.9,455.56,-17.99,2.4
2562,455.58,-17.99,2.4
2562.1,455.59,-17.99,2.4
2562.2,455.6,-17.99,2.4
2562.3,455.62,-17.99,2.4
2562.4,455.62,-17.99,2.4
2562.5,455.57,-17.99,2.4
2562.6,455.57,-18,2.4
2562.7,455.61,-18,2.4
2562.8,455.64,-18,2.4
2562.9,455.68,-18,2.4
2563,455.71,-18,2.4
2563.1,455.76,-18,2.4
2563.2,455.8,-18,2.4
2563.3,455.83,-18,2.4
2563.4,455.84,-18,2.4
2563.5,455.84,-18,2.4
2563.6,455.84,-18.01,2.4
2563.7,455.86,-18.01,2.4
2563.8,455.86,-18.01,2.4
2563.9,455.84,-18.01,2.4
2564,455.8,-18.01,2.4
2564.1,455.8,-18.01,2.4
2564.2,455.84,-18.01,2.4
2564.3,455.89,-18.01,2.4
2564.4,455.93,-18.01,2.4
2564.5,455.95,-18.01,2.4
2564.6,455.95,-18.02,2.39
2564.7,455.97,-18.02,2.39
2564.8,455.99,-18.02,2.39
2564.9,456.03,-18.02,2.39
2565,456.08,-18.02,2.39
2565.1,456.13,-18.02,2.39
2565.2,456.15,-18.02,2.39
2565.3,456.17,-18.02,2.39
2565.4,456.2,-18.02,2.39
2565.5,456.27,-18.02,2.39
2565.6,456.33,-18.03,2.39
2565.7,456.34,-18.03,2.39
2565.8,456.34,-18.03,2.39
2565.9,456.37,-18.03,2.39
2566,456.39,-18.03,2.39
2566.1,456.39,-18.03,2.39
2566.2,456.39,-18.03,2.39
2566.3,456.39,-18.03,2.39
2566.4,456.36,-18.03,2.39
2566.5,456.36,-18.04,2.39
2566.6,456.34,-18.04,2.39
2566.7,456.3,-18.04,2.39
2566.8,456.26,-18.04,2.39
2566.9,456.21,-18.04,2.39
2567,456.2,-18.04,2.39
2567.1,456.22,-18.04,2.39
2567.2,456.26,-18.04,2.39
2567.3,456.29,-18.04,2.39
2567.4,456.32,-18.04,2.39
2567.5,456.37,-18.05,2.39
2567.6,456.42,-18.05,2.39
2567.7,456.46,-18.05,2.39
2567.8,456.5,-18.05,2.39
2567.9,456.51,-18.05,2.39
2568,456.53,-18.05,2.39
2568.1,456.57,-18.05,2.39
2568.2,456.62,-18.05,2.39
2568.3,456.64,-18.05,2.39
2568.4,456.66,-18.05,2.38
2568.5,456.69,-18.06,2.38
2568.6,456.75,-18.06,2.38
2568.7,456.78,-18.06,2.38
2568.8,456.77,-18.06,2.38
2568.9,456.76,-18.06,2.38
2569,456.75,-18.06,2.38
2569.1,456.76,-18.06,2.38
2569.2,456.75,-18.06,2.38
2569.3,456.72,-18.06,2.38
2569.4,456.71,-18.07,2.38
2569.5,456.72,-18.07,2.38
2569.6,456.76,-18.07,2.38
2569.7,456.81,-18.07,2.38
2569.8,456.85,-18.07,2.38
2569.9,456.88,-18.07,2.38
2570,456.92,-18.07,2.38
2570.1,456.97,-18.07,2.38
2570.2,457.01,-18.07,2.38
2570.3,457.03,-18.08,2.38
2570.4,457.05,-18.08,2.38
2570.5,457.08,-18.08,2.38
2570.6,457.07,-18.08,2.38
2570.7,457.06,-18.08,2.38
2570.8,457.07,-18.08,2.38
2570.9,457.11,-18.08,2.38
2571,457.14,-18.08,2.38
2571.1,457.14,-18.08,2.38
2571.2,457.17,-18.09,2.38
2571.3,457.19,-18.09,2.38
2571.4,457.18,-18.09,2.38
2571.5,457.15,-18.09,2.38
2571.6,457.11,-18.09,2.38
2571.7,457.09,-18.09,2.38
2571.8,457.1,-18.09,2.38
2571.9,457.12,-18.09,2.38
2572,457.11,-18.09,2.38
2572.1,457.09,-18.1,2.38
2572.2,457.09,-18.1,2.38
2572.3,457.12,-18.1,2.38
2572.4,457.18,-18.1,2.38
2572.5,457.25,-18.1,2.37
2572.6,457.28,-18.1,2.37
2572.7,457.31,-18.1,2.37
2572.8,457.34,-18.1,2.37
2572.9,457.36,-18.1,2.37
2573,457.38,-18.1,2.37
2573.1,457.4,-18.11,2.37
2573.2,457.41,-18.11,2.37
2573.3,457.42,-18.11,2.37
2573.4,457.42,-18.11,2.37
2573.5,457.41,-18.11,2.37
2573.6,457.43,-18.11,2.37
2573.7,457.5,-18.11,2.37
2573.8,457.62,-18.11,2.37
2573.9,457.81,-18.11,2.37
2574,457.96,-18.12,2.37
2574.1,457.9,-18.12,2.37
2574.2,457.78,-18.12,2.37
2574.3,457.72,-18.12,2.37
2574.4,457.71,-18.12,2.37
2574.5,457.73,-18.12,2.37
2574.6,457.75,-18.12,2.37
2574.7,457.75,-18.12,2.37
2574.8,457.71,-18.12,2.37
2574.9,457.69,-18.12,2.37
2575,457.71,-18.13,2.37
2575.1,457.74,-18.13,2.37
2575.2,457.78,-18.13,2.37
2575.3,457.81,-18.13,2.37
2575.4,457.8,-18.13,2.37
2575.5,457.8,-18.13,2.37
2575.6,457.82,-18.13,2.37
2575.7,457.85,-18.13,2.37
2575.8,457.87,-18.13,2.37
2575.9,457.87,-18.13,2.37
2576,457.84,-18.14,2.37
2576.1,457.81,-18.14,2.37
2576.2,457.81,-18.14,2.36
2576.3,457.87,-18.14,2.36
2576.4,457.92,-18.14,2.36
2576.5,457.95,-18.14,2.36
2576.6,458,-18.14,2.36
2576.7,458.05,-18.14,2.36
2576.8,458.09,-18.14,2.36
2576.9,458.11,-18.14,2.36
2577,458.1,-18.14,2.36
2577.1,458.09,-18.14,2.36
2577.2,458.08,-18.15,2.36
2577.3,458.1,-18.15,2.36
2577.4,458.1,-18.15,2.36
2577.5,458.05,-18.15,2.36
2577.6,458.03,-18.15,2.36
2577.7,458.06,-18.15,2.36
2577.8,458.1,-18.15,2.36
2577.9,458.14,-18.15,2.36
2578,458.19,-18.15,2.36
2578.1,458.2,-18.15,2.36
2578.2,458.21,-18.15,2.36
2578.3,458.26,-18.16,2.36
2578.4,458.31,-18.16,2.36
2578.5,458.35,-18.16,2.36
2578.6,458.4,-18.16,2.36
2578.7,458.42,-18.16,2.36
2578.8,458.42,-18.16,2.36
2578.9,458.43,-18.16,2.36
2579,458.47,-18.16,2.36
2579.1,458.54,-18.16,2.36
2579.2,458.56,-18.16,2.36
2579.3,458.57,-18.16,2.36
2579.4,458.61,-18.17,2.36
2579.5,458.62,-18.17,2.36
2579.6,458.64,-18.17,2.36
2579.7,458.65,-18.17,2.35
2579.8,458.64,-18.17,2.35
2579.9,458.64,-18.17,2.35
2580,458.62,-18.17,2.35
2580.1,458.58,-18.17,2.35
2580.2,458.54,-18.17,2.35
2580.3,458.5,-18.17,2.35
2580.4,458.49,-18.17,2.35
2580.5,458.46,-18.18,2.35
2580.6,458.45,-18.18,2.35
2580.7,458.48,-18.18,2.35
2580.8,458.49,-18.18,2.35
2580.9,458.52,-18.18,2.35
2581,458.55,-18.18,2.35
2581.1,458.62,-18.18,2.35
2581.2,458.68,-18.18,2.35
2581.3,458.72,-18.18,2.35
2581.4,458.74,-18.18,2.35
2581.5,458.75,-18.19,2.35
2581.6,458.78,-18.19,2.35
2581.7,458.84,-18.19,2.35
2581.8,458.89,-18.19,2.35
2581.9,458.91,-18.19,2.35
2582,458.95,-18.19,2.35
2582.1,458.98,-18.19,2.35
2582.2,459.01,-18.19,2.35
2582.3,459,-18.19,2.35
2582.4,458.99,-18.2,2.35
2582.5,459,-18.2,2.35
2582.6,459,-18.2,2.35
2582.7,459,-18.2,2.35
2582.8,459.01,-18.2,2.35
2582.9,458.98,-18.2,2.35
2583,458.94,-18.2,2.35
2583.1,459,-18.2,2.35
2583.2,459.08,-18.2,2.35
2583.3,459.12,-18.2,2.35
2583.4,459.16,-18.21,2.35
2583.5,459.18,-18.21,2.35
2583.6,459.2,-18.21,2.35
2583.7,459.2,-18.21,2.35
2583.8,459.21,-18.21,2.35
2583.9,459.23,-18.21,2.34
2584,459.26,-18.21,2.34
2584.1,459.28,-18.22,2.34
2584.2,459.28,-18.22,2.34
2584.3,459.31,-18.22,2.34
2584.4,459.36,-18.22,2.34
2584.5,459.41,-18.22,2.34
2584.6,459.42,-18.22,2.34
2584.7,459.42,-18.22,2.34
2584.8,459.44,-18.22,2.34
2584.9,459.44,-18.23,2.34
2585,459.4,-18.23,2.34
2585.1,459.36,-18.23,2.34
2585.2,459.33,-18.23,2.34
2585.3,459.33,-18.23,2.34
2585.4,459.36,-18.23,2.34
2585.5,459.36,-18.23,2.34
2585.6,459.32,-18.23,2.34
2585.7,459.31,-18.24,2.34
2585.8,459.35,-18.24,2.34
2585.9,459.4,-18.24,2.34
2586,459.46,-18.24,2.34
2586.1,459.53,-18.24,2.34
2586.2,459.57,-18.24,2.34
2586.3,459.57,-18.24,2.34
2586.4,459.56,-18.24,2.34
2586.5,459.58,-18.25,2.34
2586.6,459.59,-18.25,2.34
2586.7,459.61,-18.25,2.34
2586.8,459.64,-18.25,2.34
2586.9,459.68,-18.25,2.34
2587,459.71,-18.25,2.34
2587.1,459.75,-18.25,2.34
2587.2,459.79,-18.25,2.34
2587.3,459.82,-18.26,2.34
2587.4,459.83,-18.26,2.34
2587.5,459.88,-18.26,2.34
2587.6,459.95,-18.26,2.34
2587.7,459.99,-18.26,2.34
2587.8,459.97,-18.26,2.33
2587.9,459.96,-18.26,2.33
2588,459.98,-18.26,2.33
2588.1,460,-18.27,2.33
2588.2,460.01,-18.27,2.33
2588.3,459.98,-18.27,2.33
2588.4,459.93,-18.27,2.33
2588.5,459.95,-18.27,2.33
2588.6,459.98,-18.27,2.33
2588.7,459.97,-18.27,2.33
2588.8,459.97,-18.27,2.33
2588.9,460,-18.28,2.33
2589,460.02,-18.28,2.33
2589.1,460,-18.28,2.33
2589.2,460,-18.28,2.33
2589.3,460.02,-18.28,2.33
2589.4,460.07,-18.28,2.33
2589.5,460.17,-18.28,2.33
2589.6,460.25,-18.28,2.33
2589.7,460.21,-18.29,2.33
2589.8,460.13,-18.29,2.33
2589.9,460.13,-18.29,2.33
2590,460.15,-18.29,2.33
2590.1,460.17,-18.29,2.33
2590.2,460.23,-18.29,2.33
2590.3,460.27,-18.29,2.33
2590.4,460.31,-18.3,2.33
2590.5,460.33,-18.3,2.33
2590.6,460.33,-18.3,2.33
2590.7,460.35,-18.3,2.33
2590.8,460.36,-18.3,2.33
2590.9,460.34,-18.3,2.33
2591,460.29,-18.3,2.33
2591.1,460.24,-18.31,2.33
2591.2,460.25,-18.31,2.33
2591.3,460.3,-18.31,2.33
2591.4,460.34,-18.31,2.33
2591.5,460.38,-18.31,2.33
2591.6,460.42,-18.31,2.33
2591.7,460.43,-18.31,2.33
2591.8,460.45,-18.32,2.32
2591.9,460.5,-18.32,2.32
2592,460.55,-18.32,2.32
2592.1,460.61,-18.32,2.32
2592.2,460.66,-18.32,2.32
2592.3,460.65,-18.32,2.32
2592.4,460.66,-18.32,2.32
2592.5,460.69,-18.33,2.32
2592.6,460.76,-18.33,2.32
2592.7,460.79,-18.33,2.32
2592.8,460.8,-18.33,2.32
2592.9,460.82,-18.33,2.32
